Ticker,Nama,Sektor,Industri,Indeks,Harga,MCap_MiliarUSD,Tanggal_Data,Bar,Basis,Periode_Lapkeu,Nilai20H_JutaUSD,VolSpike,LolosLikuiditas,EV_EBITDA,PE_TTM,PB,EBITDA_EV,E_P,FCF_Yield,Z_Value,ROIC,ROE,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,Akrual,ROA_Variabilitas5T,OCF_Laba,F_Score,Z_Altman,Cakupan_Bunga,Z_Quality,Ret12_1,Ret6_1,Mom_RiskAdj,Z_Momentum,RS_Rating,Vol1T,Beta,MaxDD1T,Z_LowVol,DivYield,Buyback_Yield,Shareholder_Yield,Rev_YoY,Laba_YoY,Dilusi_YoY,MA50,MA150,MA200,MA200_Naik,High52,Low52,ATR14,RSI14,RS_vs_SPX,RS_HighBaru,TrendTemplate,Flag,Keyakinan
ALG,Alamo Group,Industrials,Construction Machinery & Heavy Transportation Equipment,SP600,169.08,2.06,2026-09-11,499.0,TTM-4Q,2026-06-30,26.8,0.84,True,11.0,20.4,1.73,9.1,4.9,6.6,0.74,7.9,8.8,24.2,0.8,0.35,-3.8,1.2,1.62,4.0,4.98,8.5,-0.35,-19.2,-2.5,-0.33,-1.22,35.0,32.5,0.66,-32.5,0.52,0.75,0.52,1.27,4.1,-14.7,0.3,165.1,169.23,171.73,False,219.88,145.76,5.02,54.4,5.7,False,False,,100.0
OLED,Universal Display,Information Technology,Semiconductors,SP400,83.56,3.84,2026-09-11,499.0,TTM-4Q,2026-06-30,60.9,1.38,True,13.1,19.6,2.28,7.6,5.1,5.7,0.73,10.0,11.5,75.3,1.3,-1.83,-3.5,0.5,1.34,5.0,13.36,999.0,0.35,-31.7,-1.8,-0.4,-1.22,8.0,41.4,1.3,-47.8,0.23,2.33,-0.05,2.28,-8.3,-20.0,-2.1,83.42,92.31,99.08,False,153.38,76.42,3.13,48.6,-10.3,False,False,,90.0
ADBE,Adobe Inc.,Information Technology,Application Software,SP500;NDX,252.23,100.26,2026-09-11,499.0,TTM-4Q,2026-05-29,1332.4,2.3,True,10.1,13.9,8.7,9.9,7.2,10.3,1.12,42.5,63.0,89.4,0.6,-0.08,-11.2,2.2,1.45,8.0,7.27,34.8,2.02,-26.1,-4.1,-0.38,-1.22,22.0,40.3,1.0,-47.4,0.49,0.0,9.1,9.1,11.5,5.2,-6.2,252.61,247.24,266.6,False,370.86,190.12,10.85,42.5,11.3,False,False,GOODWILL,100.0
ACN,Accenture,Information Technology,IT Consulting & Other Services,SP500,183.9,113.21,2026-09-11,499.0,TTM-4Q,2026-05-31,875.3,0.57,True,9.0,14.5,3.55,11.1,6.9,11.1,1.38,21.1,24.9,32.0,0.3,-0.42,-8.2,0.9,1.69,5.0,4.08,39.8,-0.04,-24.4,-6.2,-0.34,-1.22,21.0,45.2,0.72,-56.5,0.3,3.48,3.8,7.28,6.7,-2.0,-2.4,165.85,179.26,201.62,False,291.09,118.15,6.67,55.2,6.0,False,False,,100.0
AOS,A. O. Smith,Industrials,Building Products,SP500,57.39,7.91,2026-09-11,499.0,TTM-4Q,2026-06-30,76.5,1.22,True,11.0,15.8,4.3,9.1,6.3,8.1,0.72,22.3,27.1,38.6,1.2,0.6,-5.6,3.9,1.38,5.0,6.02,31.4,1.12,-11.7,-4.9,-0.31,-1.23,17.0,26.9,0.57,-30.3,0.83,2.5,3.94,6.44,0.4,-3.5,-3.2,60.97,63.6,65.08,False,81.87,54.16,1.54,38.1,-5.6,False,False,,100.0
UHS,Universal Health Services,Health Care,Health Care Facilities,SP500,174.83,10.47,2026-09-11,499.0,TTM-4Q,2026-06-30,109.4,0.8,True,5.6,6.9,1.39,17.7,14.6,8.1,1.89,13.0,21.0,,,1.76,-1.8,1.8,1.18,7.0,,13.1,-0.38,-7.0,-9.3,-0.25,-1.23,34.0,32.5,0.5,-42.0,0.25,0.47,10.09,10.56,10.0,21.0,-7.8,165.35,173.76,184.94,False,246.33,140.08,5.2,57.4,15.6,False,False,,100.0
OSIS,"OSI Systems, Inc.",Information Technology,Electronic Equipment & Instruments,SP600,204.29,3.26,2026-09-11,499.0,TTM-4Q,2026-06-30,70.9,0.7,True,14.9,21.1,3.91,6.7,4.8,7.5,0.64,10.8,17.3,33.2,0.9,2.45,-5.1,0.7,1.78,4.0,3.18,8.3,-0.64,-1.8,-15.9,-0.2,-1.23,9.0,44.5,1.51,-36.2,0.38,0.0,8.35,8.35,4.3,3.4,0.6,216.71,243.62,250.07,False,311.72,186.5,7.4,41.0,-14.6,False,False,,100.0
LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",SP500,98.97,10.45,2026-09-11,499.0,TTM-4Q,2026-08-02,793.5,0.79,True,3.6,7.4,2.18,27.8,13.6,13.0,1.95,30.4,30.9,56.1,1.3,-0.55,-7.0,3.2,1.4,5.0,4.8,999.0,1.24,-26.3,-23.6,-0.54,-1.24,3.0,46.1,1.1,-55.1,-0.92,0.0,11.08,11.08,1.7,-20.6,-5.6,117.13,136.82,151.45,False,225.98,95.67,5.36,33.9,-21.6,False,False,,100.0
LAZ,Lazard,Financials,Diversified Capital Markets,SP600,41.1,4.59,2026-09-11,499.0,TTM-4Q,2026-03-31,49.8,0.81,True,,16.5,5.21,,6.0,,-0.67,,37.4,,,,,3.2,,,,4.1,0.54,-18.4,9.4,-0.11,-1.24,19.0,41.7,1.82,-31.4,-1.7,4.11,1.23,5.34,9.0,-8.9,1.9,43.14,45.08,46.69,False,58.75,38.67,1.84,40.5,-7.6,False,False,,90.0
LEN,Lennar,Consumer Discretionary,Homebuilding,SP500,79.6,19.17,2026-09-11,499.0,TTM-4Q,2026-05-31,234.8,1.34,True,7.3,11.9,0.89,13.7,8.4,3.7,0.43,7.4,7.3,,,-0.93,2.2,3.0,0.55,,,999.0,-0.85,-36.4,-6.9,-0.58,-1.24,5.0,37.0,0.68,-43.3,0.17,2.62,6.52,9.14,-7.4,-50.4,-7.5,84.85,91.64,97.6,False,140.71,76.63,2.51,39.3,-19.1,False,False,LABA-KERTAS,100.0
RMD,ResMed|,Health Care,Health Care Equipment,SP500,218.27,31.49,2026-09-11,499.0,TTM-4Q,2026-06-30,306.6,0.68,True,14.7,20.7,4.78,6.8,4.8,5.2,0.27,21.6,24.3,61.1,2.0,-0.39,-3.3,1.5,1.19,6.0,10.79,999.0,0.34,-15.8,-2.5,-0.32,-1.25,30.0,28.5,0.64,-35.0,0.43,1.11,1.99,3.1,9.9,8.8,-0.9,216.97,219.86,227.85,False,284.87,180.27,6.39,42.3,9.5,False,False,,100.0
NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas Exploration & Production,SP600,26.58,2.83,2026-09-11,499.0,TTM-4Q,2026-06-30,55.7,0.76,True,,,1.42,,-17.2,,-2.69,-7.7,-22.1,74.2,6.8,,-32.4,13.7,,2.0,0.53,-2.7,0.72,0.8,-9.3,-0.09,-1.26,72.0,45.6,0.57,-41.4,-0.73,6.33,2.01,8.34,-25.6,-179.8,8.7,22.9,24.4,24.0,True,31.17,17.18,0.85,64.2,25.6,False,False,ZONA-BAHAYA;DISTRES;F-RENDAH;DILUSI,100.0
MORN,"Morningstar, Inc.",Financials,Financial Exchanges & Data,SP400,191.02,7.17,2026-09-11,499.0,TTM-4Q,2026-06-30,61.5,0.84,True,,17.0,7.0,,5.9,,-1.01,,32.0,,,,,3.4,,,,999.0,0.94,-20.6,9.8,-0.13,-1.26,29.0,40.7,0.85,-44.4,-1.2,1.07,13.47,14.55,9.3,4.3,-10.4,193.17,179.79,187.64,False,261.37,141.49,7.29,38.1,4.1,False,False,GOODWILL,90.0
TDS,"Telephone and Data Systems, Inc.",Communication Services,Integrated Telecommunication Services,SP600,37.46,4.31,2026-09-11,499.0,TTM-4Q,2026-06-30,40.2,1.19,True,3.4,10.3,0.83,29.4,9.7,-10.5,0.64,5.0,8.2,,1.5,-1.84,3.8,2.0,0.25,7.0,1.79,6.1,-0.47,-13.9,-24.0,-0.66,-1.27,22.0,28.8,0.79,-30.6,0.6,2.03,0.0,2.03,3.8,,0.9,34.64,40.13,40.43,False,49.12,31.51,1.14,63.8,-9.7,False,False,ZONA-BAHAYA,100.0
AMTM,Amentum,Industrials,Diversified Support Services,SP600,19.46,4.76,2026-09-11,493.0,TTM-4Q,2026-07-03,43.4,0.48,True,7.8,23.3,1.01,12.7,4.3,10.0,1.77,5.0,4.5,10.2,0.4,3.25,-2.6,2.3,2.48,,1.96,999.0,-1.21,-5.3,-19.6,-0.27,-1.27,6.0,46.3,1.24,-48.5,-0.94,0.0,0.0,0.0,11.4,292.3,0.8,21.35,24.5,26.29,False,38.11,19.21,0.73,38.2,-14.9,False,False,GOODWILL,100.0
LHX,L3Harris,Industrials,Aerospace & Defense,SP500,245.54,45.72,2026-09-11,499.0,TTM-4Q,2026-07-03,435.0,1.2,True,10.6,24.4,2.3,9.5,4.1,6.1,0.61,11.7,9.6,25.6,,1.81,-3.4,0.7,1.76,8.0,2.66,999.0,-0.39,6.7,-18.4,-0.2,-1.28,8.0,28.7,0.45,-34.3,0.78,2.01,1.87,3.89,5.3,10.4,-0.3,279.4,314.14,313.43,False,379.23,244.76,6.52,24.9,-24.1,False,False,GOODWILL,100.0
ORCL,Oracle Corporation,Information Technology,Application Software,SP500,150.28,454.41,2026-09-11,499.0,TTM-4Q,2026-08-31,4017.8,3.31,True,16.0,24.0,6.81,6.3,4.2,-6.3,-0.58,11.8,41.6,,0.6,2.6,-11.6,0.9,2.48,7.0,1.67,4.5,0.07,-52.8,-3.0,-0.49,-1.28,5.0,57.1,1.87,-64.6,-1.07,1.31,-4.7,-3.39,21.6,52.1,3.1,140.68,160.09,167.64,False,331.0,114.5,7.77,51.0,-21.2,False,False,ZONA-BAHAYA,90.0
AGCO,AGCO,Industrials,Agricultural & Farm Machinery,SP400,121.1,8.48,2026-09-11,499.0,TTM-4Q,2026-06-30,145.3,0.81,True,11.2,15.9,2.08,8.9,6.3,3.9,0.55,6.5,12.9,25.3,1.1,2.19,-0.5,5.4,1.11,8.0,2.53,999.0,-0.82,-4.8,-15.1,-0.28,-1.29,57.0,35.3,0.78,-29.5,0.42,1.0,0.0,1.0,1.7,435.5,-4.6,112.52,117.54,115.52,True,143.78,98.22,4.72,56.7,5.3,False,False,,100.0
CMS,CMS Energy,Utilities,Multi-Utilities,SP500,67.15,21.06,2026-09-11,499.0,TTM-4Q,2026-06-30,212.4,0.89,True,13.2,20.5,2.15,7.6,4.9,,-0.5,4.7,11.3,,,6.22,-2.9,0.7,2.09,5.0,,2.0,-0.75,1.4,-7.4,-0.17,-1.29,22.0,17.1,-0.05,-14.7,0.54,0.0,-4.92,-4.92,9.9,0.3,3.9,71.61,74.19,73.42,False,80.36,67.0,1.13,31.5,-11.0,False,False,,100.0
WAY,Waystar Holding Corp,Health Care,Health Care Technology,SP600,23.47,4.5,2026-09-11,499.0,TTM-4Q,2026-06-30,48.5,0.88,True,13.4,33.4,1.13,7.5,3.0,5.5,0.65,3.9,3.8,,,2.95,-3.0,1.4,2.17,7.0,1.83,999.0,-0.68,-39.4,-0.3,-0.37,-1.29,27.0,53.0,1.13,-57.3,-1.3,0.0,0.0,0.0,19.2,56.8,7.1,23.76,22.84,25.04,False,40.35,17.26,1.06,44.0,22.8,False,False,DILUSI;GOODWILL,100.0
RUN,Sunrun,Industrials,Building Products,SP600,8.56,2.06,2026-09-11,499.0,TTM-4Q,2026-06-30,64.3,0.9,True,19.1,5.1,0.59,5.2,19.5,,2.01,0.4,12.6,,2.8,16.68,2.7,6.2,-0.5,6.0,0.05,999.0,-2.84,-39.3,-17.8,-0.35,-1.29,2.0,82.6,1.27,-60.9,-2.32,0.0,0.0,0.0,63.2,,4.9,10.24,12.83,14.3,False,22.44,8.22,0.51,38.7,-34.2,False,False,ZONA-BAHAYA,100.0
ALHC,"Alignment Healthcare, Inc.",Health Care,Health Care Services,SP600,12.61,2.62,2026-09-11,499.0,TTM-4Q,2026-06-30,55.3,1.46,True,25.9,64.3,9.87,3.9,1.6,6.8,-0.0,10.5,20.0,,,-4.37,-14.5,12.9,5.05,7.0,4.66,3.4,1.49,-17.8,-21.0,-0.31,-1.3,3.0,62.1,0.53,-48.7,-0.75,0.0,0.0,0.0,37.2,,2.6,16.37,18.2,18.81,False,25.12,12.39,0.68,31.3,-39.9,False,False,,100.0
ASTE,"Astec Industries, Inc.",Industrials,Construction Machinery & Heavy Transportation Equipment,SP600,41.42,0.95,2026-09-11,499.0,TTM-4Q,2026-06-30,9.2,0.99,False,12.0,48.7,1.38,8.3,2.1,3.4,0.29,4.1,2.9,25.7,2.0,2.97,-4.9,1.4,4.12,4.0,3.0,1.8,-0.75,-5.4,-19.2,-0.28,-1.3,12.0,43.5,1.15,-36.3,-0.39,1.26,0.0,1.26,18.7,-57.3,0.9,48.51,53.37,51.77,False,65.69,40.47,1.7,36.6,-20.5,False,False,TIPIS,100.0
KNSL,Kinsale Capital Group,Financials,Property & Casualty Insurance,SP400,360.01,8.2,2026-09-11,499.0,TTM-4Q,2026-06-30,66.2,0.65,True,,14.4,4.03,,6.9,,-0.34,,30.3,,,,,1.1,,,,60.2,1.17,-12.1,3.3,-0.12,-1.3,39.0,35.5,0.4,-39.3,-0.36,0.24,2.84,3.08,15.8,27.3,-2.2,362.75,346.54,357.62,False,485.0,287.2,9.87,43.1,11.9,False,False,,90.0
KRMN,Karman Holdings,Industrials,Aerospace & Defense,SP600,35.28,4.68,2026-09-11,396.0,TTM-4Q,2026-06-30,116.9,1.45,True,30.0,125.8,11.1,3.3,0.8,-0.6,-1.27,17.5,9.5,41.7,1.6,-0.3,2.6,0.6,0.16,,3.64,2.0,0.29,-0.5,-37.5,-0.26,-1.3,1.0,72.3,1.82,-70.2,-2.89,0.0,0.0,0.0,50.2,365.7,0.2,49.61,66.33,71.16,False,118.38,33.99,2.89,23.5,-31.3,False,False,LABA-KERTAS;GOODWILL,100.0
QDEL,QuidelOrtho,Health Care,Health Care Supplies,SP600,11.78,0.81,2026-09-11,499.0,TTM-4Q,2026-06-28,16.6,0.89,False,,,0.46,-10.4,-129.8,-26.1,-3.0,-12.9,-45.9,,,,-16.4,20.1,,3.0,-0.09,-4.1,,-46.3,-17.2,-0.35,-1.31,2.0,91.4,1.25,-71.8,-2.82,0.0,-0.64,-0.64,-2.5,,0.9,15.61,15.88,19.26,False,35.58,9.92,0.94,31.3,-19.3,False,False,TIPIS;ZONA-BAHAYA;DISTRES;F-RENDAH,100.0
JBTM,JBT Marel Corporation,Industrials,Industrial Machinery & Supplies & Components,SP600,114.38,5.93,2026-09-11,499.0,TTM-4Q,2026-06-30,63.7,2.2,True,,30.9,1.33,,3.2,5.2,0.46,3.7,4.3,35.6,1.5,,-2.9,7.8,2.22,7.0,1.93,999.0,-0.62,-13.0,-12.3,-0.33,-1.31,14.0,38.1,0.83,-33.2,0.17,0.35,0.0,0.35,44.9,,0.0,127.32,133.24,138.09,False,170.19,110.19,4.0,38.7,-10.3,False,False,,100.0
ERIE,Erie Indemnity,Financials,Insurance Brokers,SP500,245.03,12.81,2026-09-11,499.0,TTM-4Q,2026-06-30,76.4,0.51,True,,22.2,5.19,,4.5,,-0.75,,24.8,,,,,3.4,,,,999.0,1.51,-20.1,7.5,-0.17,-1.32,28.0,37.6,0.34,-37.9,-0.34,2.06,0.0,2.06,3.7,-7.7,,246.64,242.73,253.32,False,341.71,204.63,8.52,44.8,4.7,False,False,,90.0
FNF,Fidelity National Financial,Financials,Property & Casualty Insurance,SP400,44.13,11.84,2026-09-11,499.0,TTM-4Q,2026-06-30,89.7,1.28,True,,15.3,1.59,,6.5,,-0.48,,10.1,,,,,1.6,,,,999.0,-0.63,-13.5,4.8,-0.16,-1.32,16.0,27.0,0.59,-24.3,0.35,4.67,1.78,6.46,13.0,-28.3,-2.2,48.98,49.09,50.59,False,58.79,42.78,1.13,31.5,-10.5,False,False,,90.0
WLK,Westlake Corporation,Materials,Specialty Chemicals,SP400,70.81,9.05,2026-09-11,499.0,TTM-4Q,2026-06-30,53.2,0.76,True,,,1.04,-0.6,-13.6,-2.9,-1.82,-6.6,-13.0,9.6,7.8,,-9.3,7.2,,2.0,1.73,-6.1,-1.86,-5.1,-30.3,-0.4,-1.32,9.0,43.9,0.77,-43.0,-0.3,3.02,0.7,3.71,-4.0,,0.2,75.8,92.12,88.35,True,124.23,56.33,2.54,35.1,-21.7,False,False,ZONA-BAHAYA;DISTRES;F-RENDAH,100.0
BSY,Bentley Systems,Information Technology,Application Software,SP400,30.97,9.88,2026-09-11,499.0,TTM-4Q,2026-06-30,73.2,0.85,True,,34.1,8.22,,2.9,5.0,0.1,12.2,24.5,81.8,1.6,,-6.6,1.8,1.8,9.0,3.13,19.7,0.75,-31.7,-6.9,-0.48,-1.33,10.0,40.5,0.64,-49.7,0.68,0.86,2.03,2.89,12.8,14.0,-4.2,34.23,34.0,35.29,False,57.25,28.08,1.34,30.9,-2.2,False,False,GOODWILL,100.0
NAVI,Navient,Financials,Consumer Finance,SP600,9.42,0.88,2026-09-11,499.0,TTM-4Q,2026-06-30,10.3,0.67,False,,,0.37,,-5.5,,0.42,,-2.0,,,,,0.4,,,,-999.0,-0.81,-28.3,12.0,-0.2,-1.33,43.0,41.8,1.07,-42.9,-1.4,6.9,8.83,15.73,,-244.1,-5.9,8.92,8.65,9.55,False,13.5,7.33,0.35,54.2,15.2,False,False,TIPIS,90.0
LEU,Centrus Energy Corp.,Energy,Coal & Consumable Fuels,SP600,152.31,3.33,2026-09-11,499.0,TTM-4Q,2026-06-30,113.2,1.76,True,155.5,68.7,3.94,0.6,1.5,-4.9,-1.55,0.5,8.1,23.7,6.2,-40.65,5.4,10.3,-1.13,2.0,2.29,0.5,-0.71,-15.6,-13.9,-0.16,-1.33,6.0,92.2,1.88,-66.4,-3.0,0.0,-13.13,-13.13,8.5,-53.7,20.8,174.71,187.19,209.06,False,464.25,142.13,12.37,38.3,-7.3,False,False,F-RENDAH;DILUSI,100.0
PTC,PTC Inc.,Information Technology,Application Software,SP500,130.78,14.19,2026-09-11,499.0,TTM-4Q,2026-06-30,190.5,1.29,True,12.5,11.6,4.09,8.0,8.6,6.6,0.91,18.6,35.1,84.5,1.7,0.86,4.2,3.0,0.78,7.0,4.46,17.1,0.44,-27.6,-6.0,-0.47,-1.33,14.0,35.4,0.97,-45.7,0.67,0.0,9.87,9.87,19.5,138.7,-4.6,137.68,140.49,147.89,False,208.56,108.5,5.32,35.9,6.6,False,False,,100.0
PSN,Parsons Corporation,Industrials,Aerospace & Defense,SP400,45.75,4.89,2026-09-11,499.0,TTM-4Q,2026-03-31,50.5,1.4,True,11.6,21.5,1.85,8.6,4.7,8.5,0.78,8.1,8.9,22.8,0.8,2.32,-4.5,1.1,2.13,6.0,2.56,7.3,-0.46,-35.4,-15.0,-0.39,-1.34,4.0,65.2,0.87,-54.8,-1.25,0.0,2.56,2.56,-6.9,-12.9,-2.4,50.56,54.39,58.15,False,89.5,36.26,1.92,42.0,-22.9,False,False,,100.0
HCA,HCA Healthcare,Health Care,Health Care Facilities,SP500,426.94,94.71,2026-09-11,499.0,TTM-4Q,2026-03-31,549.1,1.01,True,8.8,13.9,,11.3,7.2,8.4,0.77,22.5,,,,2.77,-10.2,1.6,1.91,7.0,2.57,5.3,0.81,5.8,-21.9,-0.26,-1.34,34.0,30.7,0.29,-33.6,0.74,0.72,9.64,10.36,6.7,17.6,-9.1,404.98,440.08,450.72,False,556.52,353.99,13.08,59.6,8.9,False,False,,100.0
POST,Post Holdings,Consumer Staples,Packaged Foods & Meats,SP400,80.19,3.52,2026-09-11,499.0,TTM-4Q,2026-06-30,70.2,0.64,True,7.9,12.0,1.15,12.7,8.3,15.7,2.05,5.5,8.3,28.8,1.5,5.34,-5.3,1.7,3.39,4.0,1.42,1.9,-0.94,-23.1,-17.6,-0.64,-1.35,9.0,31.6,0.08,-33.5,0.21,0.0,33.78,33.78,6.2,-20.0,-17.8,85.26,94.83,95.98,False,117.28,75.4,2.54,41.3,-16.9,False,False,ZONA-BAHAYA;GOODWILL,100.0
PATK,"Patrick Industries, Inc.",Consumer Discretionary,Automotive Parts & Equipment,SP600,73.4,2.36,2026-09-11,499.0,TTM-4Q,2026-06-28,38.1,1.54,True,8.6,16.0,2.08,11.6,6.2,5.4,0.08,8.2,13.0,23.1,1.2,3.19,-2.0,3.1,1.42,7.0,2.82,999.0,-0.91,-21.3,-22.9,-0.61,-1.36,5.0,36.5,0.87,-48.9,-0.17,2.53,4.5,7.03,3.2,16.8,0.4,84.37,98.49,103.15,False,148.5,73.06,2.91,28.7,-17.3,False,False,,100.0
CRC,California Resources Corporation,Energy,Oil & Gas Exploration & Production,SP600,56.75,5.04,2026-09-11,499.0,TTM-4Q,2026-06-30,45.2,1.14,True,13.6,,1.48,7.4,-2.4,7.6,-0.49,-1.0,-3.6,,8.8,2.66,-14.4,4.8,,3.0,1.5,-999.0,-0.69,3.5,-12.8,-0.13,-1.36,46.0,34.7,0.51,-29.2,0.13,2.74,1.35,4.09,-22.5,-118.2,-0.1,52.9,58.58,55.82,True,71.98,43.24,1.55,65.3,-3.7,False,False,ZONA-BAHAYA;DISTRES;F-RENDAH,100.0
VNT,Vontier,Information Technology,Electronic Equipment & Instruments,SP400,32.17,4.35,2026-09-11,499.0,TTM-4Q,2026-07-03,39.6,0.91,True,9.5,12.5,3.65,10.5,8.0,8.8,1.24,14.2,29.1,,0.9,2.6,-2.7,0.8,1.33,7.0,2.94,999.0,-0.23,-21.9,-7.6,-0.47,-1.36,25.0,31.6,1.06,-36.0,1.0,0.33,9.08,9.42,0.9,-11.9,-5.7,31.86,33.58,34.54,False,48.2,27.25,0.84,47.9,8.3,False,False,GOODWILL,100.0
NFLX,Netflix,Communication Services,Movies & Entertainment,SP500;NDX,77.4,322.29,2026-09-11,499.0,TTM-4Q,2026-06-30,2154.1,0.79,True,22.2,23.6,10.69,4.5,4.2,3.5,-0.38,28.3,49.5,49.1,1.3,0.35,3.0,3.9,0.88,7.0,9.73,16.9,-0.27,-40.5,-21.3,-0.86,-1.36,9.0,35.9,0.92,-45.8,-0.04,0.0,3.08,3.08,16.0,33.2,-2.0,75.7,84.12,86.24,False,125.35,65.08,2.17,48.0,-8.1,False,False,,100.0
EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,SP500,94.83,22.69,2026-09-11,499.0,TTM-4Q,2026-03-31,237.2,1.47,True,3.5,7.0,1.16,28.5,14.2,13.2,2.04,14.3,17.6,,,0.38,-9.2,42.1,1.82,8.0,2.62,18.2,0.64,1.4,-10.2,-0.14,-1.36,29.0,30.8,0.13,-28.4,0.64,3.37,0.73,4.1,167.8,,2.7,93.43,97.34,100.69,False,126.62,84.99,2.37,45.4,5.1,False,False,,100.0
G,Genpact,Industrials,Data Processing & Outsourced Services,SP400,35.14,5.9,2026-09-11,499.0,TTM-4Q,2026-06-30,88.2,0.8,True,7.5,10.1,2.27,13.3,9.9,9.7,1.85,15.5,22.4,36.5,0.3,0.76,-1.1,2.2,1.11,9.0,3.33,999.0,0.33,-19.9,-10.1,-0.39,-1.36,24.0,38.5,0.67,-42.7,0.03,2.06,0.0,2.06,6.5,8.2,-3.7,33.92,34.62,37.42,False,48.64,26.85,1.16,46.9,6.4,False,False,,100.0
DFIN,"Donnelley Financial Solutions, Inc.",Financials,Financial Exchanges & Data,SP600,47.95,1.18,2026-09-11,499.0,TTM-4Q,2026-06-30,10.2,0.68,True,,33.5,3.04,,3.0,,-1.27,,8.6,,,,,4.1,,,,12.0,-0.77,-11.9,-1.7,-0.14,-1.37,56.0,47.3,1.34,-34.3,-1.58,0.0,14.6,14.6,3.0,-57.1,-10.3,48.11,46.04,46.8,True,56.26,36.11,1.7,48.2,24.3,False,False,GOODWILL,90.0
HLNE,Hamilton Lane,Financials,Asset Management & Custody Banks,SP400,95.98,5.3,2026-09-11,499.0,TTM-4Q,2026-06-30,54.1,1.06,True,,19.2,5.64,,5.2,,-0.68,,32.5,,,,,1.8,,,,999.0,1.48,-29.4,11.0,-0.22,-1.37,29.0,42.3,1.22,-51.4,-1.87,1.7,0.0,1.7,24.0,30.0,,94.78,95.46,105.99,False,155.66,71.88,3.81,41.1,17.7,False,False,,90.0
OLN,Olin Corporation,Materials,Diversified Chemicals,SP400,17.2,1.96,2026-09-11,499.0,TTM-4Q,2026-06-30,47.2,0.9,True,12.2,,1.15,8.2,-10.0,5.1,0.31,-1.7,-10.7,6.9,6.0,7.25,-6.7,7.1,,4.0,1.54,-0.6,-1.48,-24.8,-27.5,-0.47,-1.37,4.0,55.4,1.0,-42.6,-0.81,4.65,1.03,5.68,0.6,,-0.9,19.57,23.72,23.26,False,30.46,16.73,0.75,38.9,-31.4,False,False,ZONA-BAHAYA;DISTRES,100.0
GLPI,Gaming and Leisure Properties,Real Estate,Other Specialized REITs,SP400,40.24,11.71,2026-09-11,499.0,TTM-4Q,2026-06-30,181.0,0.92,True,11.8,12.1,2.35,8.5,8.3,,0.63,10.8,20.3,,2.7,4.71,-1.8,0.4,1.24,5.0,,3.6,0.86,-4.0,-7.8,-0.31,-1.38,18.0,19.2,0.25,-14.9,0.82,7.55,0.0,7.55,5.8,34.8,2.9,43.46,45.75,45.41,False,49.95,40.01,0.79,29.6,-18.9,False,False,,100.0
PGR,Progressive Corporation,Financials,Property & Casualty Insurance,SP500,217.62,126.52,2026-09-11,499.0,TTM-4Q,2026-06-30,469.5,0.74,True,,10.8,3.69,,9.2,,0.01,,34.9,,,,,3.2,,,,50.8,0.88,-10.4,1.2,-0.17,-1.38,41.0,26.5,0.42,-18.5,0.73,6.44,0.0,6.44,10.5,12.1,-0.6,217.03,207.82,210.42,True,249.71,189.2,4.4,51.1,3.9,False,False,,90.0
ISRG,Intuitive Surgical,Health Care,Health Care Equipment,SP500;NDX,369.15,130.41,2026-09-11,499.0,TTM-4Q,2026-06-30,841.3,1.52,True,,41.5,7.18,,2.4,2.5,-0.32,15.8,17.4,66.7,1.2,,-2.8,1.6,1.18,6.0,32.31,999.0,0.43,-10.8,-16.3,-0.37,-1.39,7.0,36.8,1.2,-44.0,-0.56,0.0,2.73,2.73,20.7,20.4,-1.9,377.46,429.08,459.85,False,603.88,328.57,12.19,48.1,-13.7,False,False,,100.0
PRIM,Primoris Services Corporation,Industrials,Construction & Engineering,SP600,75.28,4.05,2026-09-11,499.0,TTM-4Q,2026-06-30,78.7,0.77,True,14.7,29.0,2.52,6.8,3.4,2.2,-0.16,7.0,8.9,8.6,0.6,1.84,-1.2,1.0,1.39,4.0,3.02,999.0,-1.16,-30.6,-38.3,-0.37,-1.39,3.0,93.4,1.48,-64.4,-2.76,0.43,0.0,0.43,5.1,-42.1,-1.5,81.9,118.92,122.9,False,205.5,65.0,3.5,44.6,-23.1,False,False,,100.0
DOCS,Doximity,Health Care,Health Care Technology,SP400,25.58,4.6,2026-09-11,499.0,TTM-4Q,2026-06-30,70.4,0.93,True,20.6,27.5,5.02,4.9,3.6,,0.07,14.8,17.2,88.1,1.0,-1.3,-12.2,4.9,1.83,5.0,18.34,999.0,1.72,-63.8,2.9,-0.48,-1.39,18.0,63.7,1.78,-76.0,-2.72,0.0,8.71,8.71,11.2,-29.0,-5.0,23.6,23.33,28.4,False,76.51,17.15,1.3,53.6,23.3,False,False,,100.0
